business_id,positive,negative,proportion,stars
_xAJZOKBMPOe47p1MphB2w,68,3,0.9577464788732394,4.0
A1YMl0rf3_05HtnL-1noqg,7,0,1.0,2.5
b3zsV44_SBz5JLwyfiHsRA,11,1,0.9166666666666666,3.5
cyzOijFJ82cae6qH6L8vuw,64,3,0.9552238805970149,4.5
fD33UMpiCJcWWXmNKYKANQ,11,1,0.9166666666666666,3.0
HGLMe4y0y_VsBkDLdpfBLA,10,2,0.8333333333333334,3.0
Vuk8Xn0RmP1o88QqfB75qg,17,1,0.9444444444444444,3.0
CzcfYhCbzPoVEgVZfOgw8A,3,1,0.75,3.0
0_mJttUgHIzC-NO18gcgBA,8,2,0.8,4.0
sqRX-XLlhx4rs2c1TpBf8A,112,7,0.9411764705882353,4.5
b0pe8nd47JTyDwYiqGIf-A,4,0,1.0,4.5
fAo-3jt3oD69nwnr5M6FLQ,29,3,0.90625,4.0
9M6eqYZlyBMo8K9QztXcIA,4,0,1.0,3.5
-faYl3ejjjm7ciR_j1ke7A,4,3,0.5714285714285714,3.0
PChG1Dm0A6AXIXkXGVK8Fw,49,5,0.9074074074074074,4.0
xL-Ckvr8k8vEBJxC1wsCqQ,12,2,0.8571428571428571,3.0
f1ZKauu7dCB6iplmKqplAQ,45,4,0.9183673469387755,3.5
eh127ASMZstrELE0K0XADw,46,8,0.8518518518518519,4.5
966W5oXOBW0ZWhNYy0yjcA,65,4,0.9420289855072463,4.0
0PCBt3JKD6IooicImKNBzA,32,5,0.8648648648648649,4.0
qSa3L7cy8Gju4ZLs50ycag,15,2,0.8823529411764706,4.0
fl34c5BlCWmSL_BQk-cnaQ,8,0,1.0,3.5
gDOuHjntsN37XEjROoQ2Aw,30,2,0.9375,4.5
a192hdM0_UVCYLwPJv1Qwg,90,9,0.9090909090909091,4.0
aTVssbSnSHOUitXjfyCWZg,9,0,1.0,2.5
5J_ehn980bR2LjOeLycZyA,4,2,0.6666666666666666,4.0
WpI8HWOVoHtCOOinszWDYQ,5,0,1.0,3.5
mYRCBBbtlcCDPsveuXqGWg,9,2,0.8181818181818182,4.0
3XE-poXz9CeDao-Q7pqkTw,14,1,0.9333333333333333,4.0
KhvwEXKJXRTgcJRNmJNhsA,12,0,1.0,3.5
eZDXz_RylvdD0tHEA8I0NA,74,5,0.9367088607594937,4.0
tM_MMrMFwf5rJv9rbu4NQQ,8,1,0.8888888888888888,3.0
nsSfCKW9KDB4COj9bzXApw,2,2,0.5,3.0
e3P9dVUNlTuhlnFOZH3vAw,9,1,0.9,4.0
2eJ2HCV9xhvYSmc1zNyLOg,1,0,1.0,3.5
hnv8ULp2Gm74GjZFaIIWKw,6,0,1.0,4.5
qGtagj4xXNrF9rIEkiihTw,2,0,1.0,4.5
JuO9QpkdmbTS95GSXh4dZw,11,0,1.0,3.0
Xdzd_3-eh0sxCZOXGhEWkw,8,1,0.8888888888888888,4.5
gcNC4k7TZJVX_1YHdIkDNQ,81,3,0.9642857142857143,4.0
l6TEtn0bxJlXXVnKhwyeAw,17,0,1.0,3.5
7aZf5c1UNotq4MabBXMZLA,12,0,1.0,3.5
jlcnzJ_0Sr2w3l7Z9HaVow,22,4,0.8461538461538461,3.0
gf68voXoY4LqSC_7Qq5t9A,32,3,0.9142857142857143,3.5
EUQoB_ph7_xIyj7JZGI3bg,21,2,0.9130434782608695,3.5
cVtpNvkn5e6DZ1HEZSSGTA,5,1,0.8333333333333334,4.0
Lv9wzkvPrVG-VdPGcw53_A,13,0,1.0,3.5
Z1mLBp6BMlHSQUh364vk1g,19,1,0.95,4.0
djPTbIprBXGqaV-D8eq77A,7,0,1.0,2.5
Lhl72icGvaW2rFClTy-hog,17,0,1.0,4.0
CzqGem5OaPAk10bQK4bzbg,5,0,1.0,4.0
2JsLzYF8rUalwpm5LDEcog,8,1,0.8888888888888888,3.5
JsRt9LPgv-7guVcY4u6OQA,6,0,1.0,4.5
