business_id,positive,negative,proportion,stars
3XE-poXz9CeDao-Q7pqkTw,4,2,0.6666666666666666,4.0
KhvwEXKJXRTgcJRNmJNhsA,0,0,,3.5
eZDXz_RylvdD0tHEA8I0NA,6,2,0.75,4.0
tM_MMrMFwf5rJv9rbu4NQQ,0,0,,3.0
nsSfCKW9KDB4COj9bzXApw,0,0,,3.0
e3P9dVUNlTuhlnFOZH3vAw,0,0,,4.0
2eJ2HCV9xhvYSmc1zNyLOg,0,1,0.0,3.5
hnv8ULp2Gm74GjZFaIIWKw,0,0,,4.5
qGtagj4xXNrF9rIEkiihTw,0,0,,4.5
JuO9QpkdmbTS95GSXh4dZw,0,0,,3.0
Xdzd_3-eh0sxCZOXGhEWkw,4,1,0.8,4.5
gcNC4k7TZJVX_1YHdIkDNQ,8,2,0.8,4.0
l6TEtn0bxJlXXVnKhwyeAw,0,0,,3.5
7aZf5c1UNotq4MabBXMZLA,4,2,0.6666666666666666,3.5
jlcnzJ_0Sr2w3l7Z9HaVow,3,1,0.75,3.0
gf68voXoY4LqSC_7Qq5t9A,1,2,0.3333333333333333,3.5
EUQoB_ph7_xIyj7JZGI3bg,3,0,1.0,3.5
cVtpNvkn5e6DZ1HEZSSGTA,7,0,1.0,4.0
Lv9wzkvPrVG-VdPGcw53_A,0,1,0.0,3.5
Z1mLBp6BMlHSQUh364vk1g,5,1,0.8333333333333334,4.0
djPTbIprBXGqaV-D8eq77A,5,5,0.5,2.5
Lhl72icGvaW2rFClTy-hog,2,0,1.0,4.0
CzqGem5OaPAk10bQK4bzbg,2,0,1.0,4.0
2JsLzYF8rUalwpm5LDEcog,2,1,0.6666666666666666,3.5
JsRt9LPgv-7guVcY4u6OQA,0,0,,4.5
