business_id,positive,negative,proportion,stars
-M9S1wlZTvv6T9EOo5X2Yw,11,2,0.8461538461538461,2.5
hvjgF-vnPw2jyL5DBuB0qg,66,4,0.9428571428571428,4.0
V6rzs-QgnuW1CdOn-23nNw,24,1,0.96,4.0
b83NNHvvWQk-DTTzs-3WLA,4,0,1.0,3.5
Bv-H7ihGKZDQlKZ5wrEwYA,12,3,0.8,4.0
M-SS_Kr0zlC7v8kBSRa74g,38,2,0.95,4.0
9kk7eaffUzXwh-KLmKLxzw,16,2,0.8888888888888888,4.0
tvhcshPITUGa_ffUlU-BHA,13,5,0.7222222222222222,3.5
esBRj9uPRzwxaW4Lz1XGLA,80,11,0.8791208791208791,4.0
IWOQNyRqWrnqQA5K49eK5g,65,12,0.8441558441558441,3.5
KIs5vcQLVExjxtEOBNkXdA,8,1,0.8888888888888888,3.5
_xAJZOKBMPOe47p1MphB2w,115,6,0.9504132231404959,4.0
A1YMl0rf3_05HtnL-1noqg,7,2,0.7777777777777778,2.5
b3zsV44_SBz5JLwyfiHsRA,37,2,0.9487179487179487,3.5
cyzOijFJ82cae6qH6L8vuw,266,4,0.9851851851851852,4.5
fD33UMpiCJcWWXmNKYKANQ,16,1,0.9411764705882353,3.0
HGLMe4y0y_VsBkDLdpfBLA,48,4,0.9230769230769231,3.0
Vuk8Xn0RmP1o88QqfB75qg,11,1,0.9166666666666666,3.0
CzcfYhCbzPoVEgVZfOgw8A,28,7,0.8,3.0
0_mJttUgHIzC-NO18gcgBA,99,3,0.9705882352941176,4.0
sqRX-XLlhx4rs2c1TpBf8A,399,15,0.9637681159420289,4.5
b0pe8nd47JTyDwYiqGIf-A,29,0,1.0,4.5
fAo-3jt3oD69nwnr5M6FLQ,156,12,0.9285714285714286,4.0
9M6eqYZlyBMo8K9QztXcIA,15,2,0.8823529411764706,3.5
-faYl3ejjjm7ciR_j1ke7A,19,3,0.8636363636363636,3.0
PChG1Dm0A6AXIXkXGVK8Fw,60,5,0.9230769230769231,4.0
xL-Ckvr8k8vEBJxC1wsCqQ,21,1,0.9545454545454546,3.0
f1ZKauu7dCB6iplmKqplAQ,88,13,0.8712871287128713,3.5
eh127ASMZstrELE0K0XADw,51,1,0.9807692307692307,4.5
966W5oXOBW0ZWhNYy0yjcA,199,11,0.9476190476190476,4.0
0PCBt3JKD6IooicImKNBzA,147,10,0.9363057324840764,4.0
qSa3L7cy8Gju4ZLs50ycag,50,3,0.9433962264150944,4.0
fl34c5BlCWmSL_BQk-cnaQ,6,0,1.0,3.5
gDOuHjntsN37XEjROoQ2Aw,49,2,0.9607843137254902,4.5
a192hdM0_UVCYLwPJv1Qwg,494,23,0.9555125725338491,4.0
aTVssbSnSHOUitXjfyCWZg,12,6,0.6666666666666666,2.5
5J_ehn980bR2LjOeLycZyA,16,4,0.8,4.0
WpI8HWOVoHtCOOinszWDYQ,16,3,0.8421052631578947,3.5
mYRCBBbtlcCDPsveuXqGWg,6,1,0.8571428571428571,4.0
3XE-poXz9CeDao-Q7pqkTw,48,2,0.96,4.0
KhvwEXKJXRTgcJRNmJNhsA,58,7,0.8923076923076924,3.5
eZDXz_RylvdD0tHEA8I0NA,77,9,0.8953488372093024,4.0
tM_MMrMFwf5rJv9rbu4NQQ,22,6,0.7857142857142857,3.0
nsSfCKW9KDB4COj9bzXApw,12,1,0.9230769230769231,3.0
e3P9dVUNlTuhlnFOZH3vAw,14,1,0.9333333333333333,4.0
2eJ2HCV9xhvYSmc1zNyLOg,14,4,0.7777777777777778,3.5
hnv8ULp2Gm74GjZFaIIWKw,13,0,1.0,4.5
qGtagj4xXNrF9rIEkiihTw,15,1,0.9375,4.5
JuO9QpkdmbTS95GSXh4dZw,14,0,1.0,3.0
Xdzd_3-eh0sxCZOXGhEWkw,31,1,0.96875,4.5
gcNC4k7TZJVX_1YHdIkDNQ,61,4,0.9384615384615385,4.0
l6TEtn0bxJlXXVnKhwyeAw,18,4,0.8181818181818182,3.5
7aZf5c1UNotq4MabBXMZLA,143,4,0.9727891156462585,3.5
jlcnzJ_0Sr2w3l7Z9HaVow,76,7,0.9156626506024096,3.0
gf68voXoY4LqSC_7Qq5t9A,40,6,0.8695652173913043,3.5
EUQoB_ph7_xIyj7JZGI3bg,128,9,0.9343065693430657,3.5
cVtpNvkn5e6DZ1HEZSSGTA,45,7,0.8653846153846154,4.0
Lv9wzkvPrVG-VdPGcw53_A,15,2,0.8823529411764706,3.5
Z1mLBp6BMlHSQUh364vk1g,48,1,0.9795918367346939,4.0
djPTbIprBXGqaV-D8eq77A,17,18,0.4857142857142857,2.5
Lhl72icGvaW2rFClTy-hog,21,1,0.9545454545454546,4.0
CzqGem5OaPAk10bQK4bzbg,18,0,1.0,4.0
2JsLzYF8rUalwpm5LDEcog,14,3,0.8235294117647058,3.5
JsRt9LPgv-7guVcY4u6OQA,51,2,0.9622641509433962,4.5
