business_id,positive,negative,proportion,stars
FoKx_RP4kUM-aiGo3wlUUw,48,4,0.9230769230769231,4.0
-M9S1wlZTvv6T9EOo5X2Yw,10,6,0.625,2.5
hvjgF-vnPw2jyL5DBuB0qg,61,7,0.8970588235294118,4.0
V6rzs-QgnuW1CdOn-23nNw,10,1,0.9090909090909091,4.0
b83NNHvvWQk-DTTzs-3WLA,3,2,0.6,3.5
Bv-H7ihGKZDQlKZ5wrEwYA,17,2,0.8947368421052632,4.0
M-SS_Kr0zlC7v8kBSRa74g,54,7,0.8852459016393442,4.0
9kk7eaffUzXwh-KLmKLxzw,11,1,0.9166666666666666,4.0
tvhcshPITUGa_ffUlU-BHA,9,3,0.75,3.5
esBRj9uPRzwxaW4Lz1XGLA,123,26,0.825503355704698,4.0
IWOQNyRqWrnqQA5K49eK5g,65,24,0.7303370786516854,3.5
KIs5vcQLVExjxtEOBNkXdA,5,1,0.8333333333333334,3.5
_xAJZOKBMPOe47p1MphB2w,90,24,0.7894736842105263,4.0
A1YMl0rf3_05HtnL-1noqg,3,0,1.0,2.5
b3zsV44_SBz5JLwyfiHsRA,32,3,0.9142857142857143,3.5
cyzOijFJ82cae6qH6L8vuw,198,18,0.9166666666666666,4.5
fD33UMpiCJcWWXmNKYKANQ,27,6,0.8181818181818182,3.0
HGLMe4y0y_VsBkDLdpfBLA,39,7,0.8478260869565217,3.0
Vuk8Xn0RmP1o88QqfB75qg,10,5,0.6666666666666666,3.0
CzcfYhCbzPoVEgVZfOgw8A,22,16,0.5789473684210527,3.0
0_mJttUgHIzC-NO18gcgBA,45,7,0.8653846153846154,4.0
sqRX-XLlhx4rs2c1TpBf8A,173,34,0.8357487922705314,4.5
b0pe8nd47JTyDwYiqGIf-A,8,0,1.0,4.5
fAo-3jt3oD69nwnr5M6FLQ,67,10,0.8701298701298701,4.0
9M6eqYZlyBMo8K9QztXcIA,20,4,0.8333333333333334,3.5
-faYl3ejjjm7ciR_j1ke7A,22,10,0.6875,3.0
PChG1Dm0A6AXIXkXGVK8Fw,108,23,0.8244274809160306,4.0
xL-Ckvr8k8vEBJxC1wsCqQ,9,5,0.6428571428571429,3.0
f1ZKauu7dCB6iplmKqplAQ,60,29,0.6741573033707865,3.5
eh127ASMZstrELE0K0XADw,41,1,0.9761904761904762,4.5
966W5oXOBW0ZWhNYy0yjcA,110,25,0.8148148148148148,4.0
0PCBt3JKD6IooicImKNBzA,99,21,0.825,4.0
qSa3L7cy8Gju4ZLs50ycag,33,3,0.9166666666666666,4.0
fl34c5BlCWmSL_BQk-cnaQ,8,1,0.8888888888888888,3.5
gDOuHjntsN37XEjROoQ2Aw,33,1,0.9705882352941176,4.5
a192hdM0_UVCYLwPJv1Qwg,240,29,0.8921933085501859,4.0
aTVssbSnSHOUitXjfyCWZg,4,1,0.8,2.5
5J_ehn980bR2LjOeLycZyA,14,0,1.0,4.0
WpI8HWOVoHtCOOinszWDYQ,10,2,0.8333333333333334,3.5
mYRCBBbtlcCDPsveuXqGWg,3,2,0.6,4.0
3XE-poXz9CeDao-Q7pqkTw,45,9,0.8333333333333334,4.0
KhvwEXKJXRTgcJRNmJNhsA,17,4,0.8095238095238095,3.5
eZDXz_RylvdD0tHEA8I0NA,67,8,0.8933333333333333,4.0
tM_MMrMFwf5rJv9rbu4NQQ,9,3,0.75,3.0
nsSfCKW9KDB4COj9bzXApw,7,5,0.5833333333333334,3.0
e3P9dVUNlTuhlnFOZH3vAw,6,0,1.0,4.0
2eJ2HCV9xhvYSmc1zNyLOg,3,2,0.6,3.5
hnv8ULp2Gm74GjZFaIIWKw,4,0,1.0,4.5
qGtagj4xXNrF9rIEkiihTw,9,0,1.0,4.5
JuO9QpkdmbTS95GSXh4dZw,6,0,1.0,3.0
Xdzd_3-eh0sxCZOXGhEWkw,33,0,1.0,4.5
gcNC4k7TZJVX_1YHdIkDNQ,67,13,0.8375,4.0
l6TEtn0bxJlXXVnKhwyeAw,6,2,0.75,3.5
7aZf5c1UNotq4MabBXMZLA,24,9,0.7272727272727273,3.5
jlcnzJ_0Sr2w3l7Z9HaVow,11,4,0.7333333333333333,3.0
gf68voXoY4LqSC_7Qq5t9A,47,18,0.7230769230769231,3.5
EUQoB_ph7_xIyj7JZGI3bg,38,5,0.8837209302325582,3.5
cVtpNvkn5e6DZ1HEZSSGTA,44,6,0.88,4.0
Lv9wzkvPrVG-VdPGcw53_A,17,4,0.8095238095238095,3.5
Z1mLBp6BMlHSQUh364vk1g,63,4,0.9402985074626866,4.0
djPTbIprBXGqaV-D8eq77A,26,13,0.6666666666666666,2.5
Lhl72icGvaW2rFClTy-hog,22,4,0.8461538461538461,4.0
CzqGem5OaPAk10bQK4bzbg,9,0,1.0,4.0
2JsLzYF8rUalwpm5LDEcog,9,3,0.75,3.5
JsRt9LPgv-7guVcY4u6OQA,30,4,0.8823529411764706,4.5
